propargyl	83.8634307551	60.8432266781	14.9868504783	17.2346975787	19.0235159085	20.4685147324	22.6902624152	24.4311007198	27.3459329367	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-penten-4-yl	35.6335153006	95.4546232605	33.4622853705	40.150030725	46.208512368	51.6276885781	60.5896644855	67.2824513577	78.0636063283	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
cis-2-pentene	-5.85466767857	82.276395177	25.1169616342	31.9703806891	38.0803437312	43.4611637288	52.1636550155	58.4764725036	68.4705731192	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-ethenyl-1,3-butadiene	44.0753044952	83.4470118715	27.2601602	33.8463551836	39.433661101	44.1652147853	51.5684715023	56.9406548569	65.408937637	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,2-dimethyl-1-butyl	6.53791201972	92.0023957209	34.6790920604	43.5581526604	51.1268592265	57.5711325689	67.7446617149	75.2245021476	87.1923215629	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
4,4-dimethyl-1-pentyl	1.43758756656	99.19071504	40.3147826035	50.5363642731	59.3400440347	66.8945576024	78.8816188829	87.6497933066	101.622490929	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-penten-4-yn-3-yl	83.7836684463	83.2548395246	26.9395654019	33.1455063708	38.3010462858	42.5953546791	49.2359681402	54.0967554544	61.7239825161	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
hex-3,5-dienyl	64.7721633643	90.0324407243	28.8178409752	36.5726602239	43.0164135642	48.3415192502	56.3311190475	61.7834391345	70.3175166793	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
ethyl	29.1735765712	59.2744053835	12.2441163115	14.7972511201	17.139233298	19.2605931662	22.8364120033	25.5803291848	30.1139608953	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,4-pentadiyne	109.213874659	71.5063363841	21.2968675426	25.4108279671	28.6549091041	31.2447827162	35.1438053	38.1101133546	42.8020249235	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
